uf_destino;cidade;macro_regiao;dfiscal;origem;uf_origem;distancia_txt;dist_value;duracao_txt;duracao_value
RS;PRESIDENTE LUCENA;METROP  PORTO ALEGRE;RS 4315149;GOVERNADOR VALADARES;MG;;;;
RS;RIOZINHO;METROP  PORTO ALEGRE;RS 4315750;GOVERNADOR VALADARES;MG;;;;
RS;ROLANTE;METROP  PORTO ALEGRE;RS 4316006;GOVERNADOR VALADARES;MG;;;;
RS;SANTA MARIA DO HERVAL;METROP  PORTO ALEGRE;RS 4316956;GOVERNADOR VALADARES;MG;;;;
RS;TAQUARA;METROP  PORTO ALEGRE;RS 4321204;GOVERNADOR VALADARES;MG;;;;
RS;TRÊS COROAS;METROP  PORTO ALEGRE;RS 4321709;GOVERNADOR VALADARES;MG;;;;
RS;ARROIO DOS RATOS;METROP  PORTO ALEGRE;RS 4301107;GOVERNADOR VALADARES;MG;;;;
RS;BARÃO DO TRIUNFO;METROP  PORTO ALEGRE;RS 4301750;GOVERNADOR VALADARES;MG;;;;
RS;BUTIÁ;METROP  PORTO ALEGRE;RS 4302709;GOVERNADOR VALADARES;MG;;;;
RS;CHARQUEADAS;METROP  PORTO ALEGRE;RS 4305355;GOVERNADOR VALADARES;MG;;;;
RS;GENERAL CÂMARA;METROP  PORTO ALEGRE;RS 4308805;GOVERNADOR VALADARES;MG;;;;
RS;MINAS DO LEÃO;METROP  PORTO ALEGRE;RS 4312252;GOVERNADOR VALADARES;MG;;;;
RS;SÃO JERÔNIMO;METROP  PORTO ALEGRE;RS 4318408;GOVERNADOR VALADARES;MG;;;;
RS;TRIUNFO;METROP  PORTO ALEGRE;RS 4322004;GOVERNADOR VALADARES;MG;;;;
RS;VALE VERDE;METROP  PORTO ALEGRE;RS 4322525;GOVERNADOR VALADARES;MG;;;;
RS;ALVORADA;METROP  PORTO ALEGRE;RS 4300604;GOVERNADOR VALADARES;MG;;;;
RS;ARARICÁ;METROP  PORTO ALEGRE;RS 4300877;GOVERNADOR VALADARES;MG;;;;
RS;CACHOEIRINHA;METROP  PORTO ALEGRE;RS 4303103;GOVERNADOR VALADARES;MG;;;;
RS;CAMPO BOM;METROP  PORTO ALEGRE;RS 4303905;GOVERNADOR VALADARES;MG;;;;
RS;CANOAS;METROP  PORTO ALEGRE;RS 4304606;GOVERNADOR VALADARES;MG;;;;
RS;ELDORADO DO SUL;METROP  PORTO ALEGRE;RS 4306767;GOVERNADOR VALADARES;MG;;;;
RS;ESTÂNCIA VELHA;METROP  PORTO ALEGRE;RS 4307609;GOVERNADOR VALADARES;MG;;;;
RS;ESTEIO;METROP  PORTO ALEGRE;RS 4307708;GOVERNADOR VALADARES;MG;;;;
RS;GLORINHA;METROP  PORTO ALEGRE;RS 4309050;GOVERNADOR VALADARES;MG;;;;
RS;GRAVATAÍ;METROP  PORTO ALEGRE;RS 4309209;GOVERNADOR VALADARES;MG;;;;
RS;GUAÍBA;METROP  PORTO ALEGRE;RS 4309308;GOVERNADOR VALADARES;MG;;;;
RS;MARIANA PIMENTEL;METROP  PORTO ALEGRE;RS 4311981;GOVERNADOR VALADARES;MG;;;;
RS;NOVA HARTZ;METROP  PORTO ALEGRE;RS 4313060;GOVERNADOR VALADARES;MG;;;;
RS;NOVA SANTA RITA;METROP  PORTO ALEGRE;RS 4313375;GOVERNADOR VALADARES;MG;;;;
RS;NOVO HAMBURGO;METROP  PORTO ALEGRE;RS 4313409;GOVERNADOR VALADARES;MG;;;;
RS;PAROBÉ;METROP  PORTO ALEGRE;RS 4314050;GOVERNADOR VALADARES;MG;;;;
RS;PORTO ALEGRE;METROP  PORTO ALEGRE;RS 4314902;GOVERNADOR VALADARES;MG;;;;
RS;SÃO LEOPOLDO;METROP  PORTO ALEGRE;RS 4318705;GOVERNADOR VALADARES;MG;;;;
RS;SAPIRANGA;METROP  PORTO ALEGRE;RS 4319901;GOVERNADOR VALADARES;MG;;;;
RS;SAPUCAIA DO SUL;METROP  PORTO ALEGRE;RS 4320008;GOVERNADOR VALADARES;MG;;;;
RS;SERTÃO SANTANA;METROP  PORTO ALEGRE;RS 4320552;GOVERNADOR VALADARES;MG;;;;
RS;VIAMÃO;METROP  PORTO ALEGRE;RS 4323002;GOVERNADOR VALADARES;MG;;;;
RS;ARROIO DO SAL;METROP  PORTO ALEGRE;RS 4301057;GOVERNADOR VALADARES;MG;;;;
RS;BALNEÁRIO PINHAL;METROP  PORTO ALEGRE;RS 4301636;GOVERNADOR VALADARES;MG;;;;
RS;CAPÃO DA CANOA;METROP  PORTO ALEGRE;RS 4304630;GOVERNADOR VALADARES;MG;;;;
RS;CAPIVARI DO SUL;METROP  PORTO ALEGRE;RS 4304671;GOVERNADOR VALADARES;MG;;;;
RS;CARAÁ;METROP  PORTO ALEGRE;RS 4304713;GOVERNADOR VALADARES;MG;;;;
RS;CIDREIRA;METROP  PORTO ALEGRE;RS 4305454;GOVERNADOR VALADARES;MG;;;;
RS;DOM PEDRO DE ALCÂNTARA;METROP  PORTO ALEGRE;RS 4306551;GOVERNADOR VALADARES;MG;;;;
RS;IMBÉ;METROP  PORTO ALEGRE;RS 4310330;GOVERNADOR VALADARES;MG;;;;
RS;ITATI;METROP  PORTO ALEGRE;RS 4310652;GOVERNADOR VALADARES;MG;;;;
RS;MAMPITUBA;METROP  PORTO ALEGRE;RS 4311734;GOVERNADOR VALADARES;MG;;;;
RS;MAQUINÉ;METROP  PORTO ALEGRE;RS 4311775;GOVERNADOR VALADARES;MG;;;;
RS;MORRINHOS DO SUL;METROP  PORTO ALEGRE;RS 4312443;GOVERNADOR VALADARES;MG;;;;
RS;MOSTARDAS;METROP  PORTO ALEGRE;RS 4312500;GOVERNADOR VALADARES;MG;;;;
RS;OSÓRIO;METROP  PORTO ALEGRE;RS 4313508;GOVERNADOR VALADARES;MG;;;;
RS;PALMARES DO SUL;METROP  PORTO ALEGRE;RS 4313656;GOVERNADOR VALADARES;MG;;;;
RS;SANTO ANTÔNIO DA PATRULHA;METROP  PORTO ALEGRE;RS 4317608;GOVERNADOR VALADARES;MG;;;;
RS;TAVARES;METROP  PORTO ALEGRE;RS 4321352;GOVERNADOR VALADARES;MG;;;;
RS;TERRA DE AREIA;METROP  PORTO ALEGRE;RS 4321436;GOVERNADOR VALADARES;MG;;;;
RS;TORRES;METROP  PORTO ALEGRE;RS 4321501;GOVERNADOR VALADARES;MG;;;;
RS;TRAMANDAÍ;METROP  PORTO ALEGRE;RS 4321600;GOVERNADOR VALADARES;MG;;;;
RS;TRÊS CACHOEIRAS;METROP  PORTO ALEGRE;RS 4321667;GOVERNADOR VALADARES;MG;;;;
RS;TRÊS FORQUILHAS;METROP  PORTO ALEGRE;RS 4321832;GOVERNADOR VALADARES;MG;;;;
RS;XANGRI-LÁ;METROP  PORTO ALEGRE;RS 4323804;GOVERNADOR VALADARES;MG;;;;
RS;ARAMBARÉ;METROP  PORTO ALEGRE;RS 4300851;GOVERNADOR VALADARES;MG;;;;
RS;BARRA DO RIBEIRO;METROP  PORTO ALEGRE;RS 4301909;GOVERNADOR VALADARES;MG;;;;
RS;CAMAQUÃ;METROP  PORTO ALEGRE;RS 4303509;GOVERNADOR VALADARES;MG;;;;
RS;CERRO GRANDE DO SUL;METROP  PORTO ALEGRE;RS 4305173;GOVERNADOR VALADARES;MG;;;;
RS;CHUVISCA;METROP  PORTO ALEGRE;RS 4305447;GOVERNADOR VALADARES;MG;;;;
RS;DOM FELICIANO;METROP  PORTO ALEGRE;RS 4306502;GOVERNADOR VALADARES;MG;;;;
RS;SENTINELA DO SUL;METROP  PORTO ALEGRE;RS 4320354;GOVERNADOR VALADARES;MG;;;;
RS;TAPES;METROP  PORTO ALEGRE;RS 4321105;GOVERNADOR VALADARES;MG;;;;
RS;ALEGRETE;SUDOESTE RRS;RS 4300406;GOVERNADOR VALADARES;MG;;;;
RS;BARRA DO QUARAÍ;SUDOESTE RRS;RS 4301875;GOVERNADOR VALADARES;MG;;;;
RS;GARRUCHOS;SUDOESTE RRS;RS 4308656;GOVERNADOR VALADARES;MG;;;;
RS;ITAQUI;SUDOESTE RRS;RS 4310603;GOVERNADOR VALADARES;MG;;;;
RS;MAÇAMBARÁ;SUDOESTE RRS;RS 4311718;GOVERNADOR VALADARES;MG;;;;
RS;MANOEL VIANA;SUDOESTE RRS;RS 4311759;GOVERNADOR VALADARES;MG;;;;
RS;QUARAÍ;SUDOESTE RRS;RS 4315305;GOVERNADOR VALADARES;MG;;;;
RS;SÃO BORJA;SUDOESTE RRS;RS 4318002;GOVERNADOR VALADARES;MG;;;;
RS;SÃO FRANCISCO DE ASSIS;SUDOESTE RRS;RS 4318101;GOVERNADOR VALADARES;MG;;;;
RS;URUGUAIANA;SUDOESTE RRS;RS 4322400;GOVERNADOR VALADARES;MG;;;;
RS;ROSÁRIO DO SUL;SUDOESTE RRS;RS 4316402;GOVERNADOR VALADARES;MG;;;;
RS;SANTA MARGARIDA DO SUL;SUDOESTE RRS;RS 4316972;GOVERNADOR VALADARES;MG;;;;
RS;SANT'ANA DO LIVRAMENTO;SUDOESTE RRS;RS 4317103;GOVERNADOR VALADARES;MG;;;;
RS;SÃO GABRIEL;SUDOESTE RRS;RS 4318309;GOVERNADOR VALADARES;MG;;;;
RS;ACEGUÁ;SUDOESTE RRS;RS 4300034;GOVERNADOR VALADARES;MG;;;;
RS;BAGÉ;SUDOESTE RRS;RS 4301602;GOVERNADOR VALADARES;MG;;;;
RS;DOM PEDRITO;SUDOESTE RRS;RS 4306601;GOVERNADOR VALADARES;MG;;;;
RS;HULHA NEGRA;SUDOESTE RRS;RS 4309654;GOVERNADOR VALADARES;MG;;;;
RS;LAVRAS DO SUL;SUDOESTE RRS;RS 4311502;GOVERNADOR VALADARES;MG;;;;
RS;AMARAL FERRADOR;SUDESTE RS;RS 4300638;GOVERNADOR VALADARES;MG;;;;
RS;CAÇAPAVA DO SUL;SUDESTE RS;RS 4302808;GOVERNADOR VALADARES;MG;;;;
RS;CANDIOTA;SUDESTE RS;RS 4304358;GOVERNADOR VALADARES;MG;;;;
RS;ENCRUZILHADA DO SUL;SUDESTE RS;RS 4306908;GOVERNADOR VALADARES;MG;;;;
RS;PEDRAS ALTAS;SUDESTE RS;RS 4314175;GOVERNADOR VALADARES;MG;;;;
RS;PINHEIRO MACHADO;SUDESTE RS;RS 4314506;GOVERNADOR VALADARES;MG;;;;
RS;PIRATINI;SUDESTE RS;RS 4314605;GOVERNADOR VALADARES;MG;;;;
RS;SANTANA DA BOA VISTA;SUDESTE RS;RS 4317004;GOVERNADOR VALADARES;MG;;;;
RS;ARROIO DO PADRE;SUDESTE RS;RS 4301073;GOVERNADOR VALADARES;MG;;;;
RS;CANGUÇU;SUDESTE RS;RS 4304507;GOVERNADOR VALADARES;MG;;;;
RS;CAPÃO DO LEÃO;SUDESTE RS;RS 4304663;GOVERNADOR VALADARES;MG;;;;
RS;CERRITO;SUDESTE RS;RS 4305124;GOVERNADOR VALADARES;MG;;;;
RS;CRISTAL;SUDESTE RS;RS 4306056;GOVERNADOR VALADARES;MG;;;;
RS;MORRO REDONDO;SUDESTE RS;RS 4312450;GOVERNADOR VALADARES;MG;;;;
RS;PEDRO OSÓRIO;SUDESTE RS;RS 4314209;GOVERNADOR VALADARES;MG;;;;
RS;PELOTAS;SUDESTE RS;RS 4314407;GOVERNADOR VALADARES;MG;;;;
RS;SÃO LOURENÇO DO SUL;SUDESTE RS;RS 4318804;GOVERNADOR VALADARES;MG;;;;
RS;TURUÇU;SUDESTE RS;RS 4322327;GOVERNADOR VALADARES;MG;;;;
RS;ARROIO GRANDE;SUDESTE RS;RS 4301305;GOVERNADOR VALADARES;MG;;;;
RS;HERVAL;SUDESTE RS;RS 4307104;GOVERNADOR VALADARES;MG;;;;
RS;JAGUARÃO;SUDESTE RS;RS 4311007;GOVERNADOR VALADARES;MG;;;;
RS;CHUÍ;SUDESTE RS;RS 4305439;GOVERNADOR VALADARES;MG;;;;
RS;RIO GRANDE;SUDESTE RS;RS 4315602;GOVERNADOR VALADARES;MG;;;;
RS;SANTA VITÓRIA DO PALMAR;SUDESTE RS;RS 4317301;GOVERNADOR VALADARES;MG;;;;
RS;SÃO JOSÉ DO NORTE;SUDESTE RS;RS 4318507;GOVERNADOR VALADARES;MG;;;;
SC;ANCHIETA;OESTE CATARINENSE;SC 4200804;GOVERNADOR VALADARES;MG;;;;
SC;BANDEIRANTE;OESTE CATARINENSE;SC 4202081;GOVERNADOR VALADARES;MG;;;;
SC;BARRA BONITA;OESTE CATARINENSE;SC 4202099;GOVERNADOR VALADARES;MG;;;;
SC;BELMONTE;OESTE CATARINENSE;SC 4202156;GOVERNADOR VALADARES;MG;;;;
SC;DESCANSO;OESTE CATARINENSE;SC 4204905;GOVERNADOR VALADARES;MG;;;;
SC;DIONÍSIO CERQUEIRA;OESTE CATARINENSE;SC 4205001;GOVERNADOR VALADARES;MG;;;;
SC;GUARACIABA;OESTE CATARINENSE;SC 4206405;GOVERNADOR VALADARES;MG;;;;
SC;GUARUJÁ DO SUL;OESTE CATARINENSE;SC 4206603;GOVERNADOR VALADARES;MG;;;;
SC;IPORÃ DO OESTE;OESTE CATARINENSE;SC 4207650;GOVERNADOR VALADARES;MG;;;;
SC;ITAPIRANGA;OESTE CATARINENSE;SC 4208401;GOVERNADOR VALADARES;MG;;;;
SC;MONDAÍ;OESTE CATARINENSE;SC 4211009;GOVERNADOR VALADARES;MG;;;;
SC;PALMA SOLA;OESTE CATARINENSE;SC 4212007;GOVERNADOR VALADARES;MG;;;;
SC;PARAÍSO;OESTE CATARINENSE;SC 4212239;GOVERNADOR VALADARES;MG;;;;
SC;PRINCESA;OESTE CATARINENSE;SC 4214151;GOVERNADOR VALADARES;MG;;;;
SC;RIQUEZA;OESTE CATARINENSE;SC 4215075;GOVERNADOR VALADARES;MG;;;;
SC;ROMELÂNDIA;OESTE CATARINENSE;SC 4215208;GOVERNADOR VALADARES;MG;;;;
SC;SANTA HELENA;OESTE CATARINENSE;SC 4215554;GOVERNADOR VALADARES;MG;;;;
SC;SÃO JOÃO DO OESTE;OESTE CATARINENSE;SC 4216255;GOVERNADOR VALADARES;MG;;;;
SC;SÃO JOSÉ DO CEDRO;OESTE CATARINENSE;SC 4216701;GOVERNADOR VALADARES;MG;;;;
SC;SÃO MIGUEL DO OESTE;OESTE CATARINENSE;SC 4217204;GOVERNADOR VALADARES;MG;;;;
SC;TUNÁPOLIS;OESTE CATARINENSE;SC 4218756;GOVERNADOR VALADARES;MG;;;;
SC;ÁGUAS DE CHAPECÓ;OESTE CATARINENSE;SC 4200507;GOVERNADOR VALADARES;MG;;;;
SC;ÁGUAS FRIAS;OESTE CATARINENSE;SC 4200556;GOVERNADOR VALADARES;MG;;;;
SC;BOM JESUS DO OESTE;OESTE CATARINENSE;SC 4202578;GOVERNADOR VALADARES;MG;;;;
SC;CAIBI;OESTE CATARINENSE;SC 4203105;GOVERNADOR VALADARES;MG;;;;
SC;CAMPO ERÊ;OESTE CATARINENSE;SC 4203501;GOVERNADOR VALADARES;MG;;;;
SC;CAXAMBU DO SUL;OESTE CATARINENSE;SC 4204103;GOVERNADOR VALADARES;MG;;;;
SC;CHAPECÓ;OESTE CATARINENSE;SC 4204202;GOVERNADOR VALADARES;MG;;;;
SC;CORDILHEIRA ALTA;OESTE CATARINENSE;SC 4204350;GOVERNADOR VALADARES;MG;;;;
SC;CORONEL FREITAS;OESTE CATARINENSE;SC 4204400;GOVERNADOR VALADARES;MG;;;;
SC;CUNHA PORÃ;OESTE CATARINENSE;SC 4204707;GOVERNADOR VALADARES;MG;;;;
SC;CUNHATAÍ;OESTE CATARINENSE;SC 4204756;GOVERNADOR VALADARES;MG;;;;
SC;FLOR DO SERTÃO;OESTE CATARINENSE;SC 4205357;GOVERNADOR VALADARES;MG;;;;
SC;FORMOSA DO SUL;OESTE CATARINENSE;SC 4205431;GOVERNADOR VALADARES;MG;;;;
SC;GUATAMBÚ;OESTE CATARINENSE;SC 4206652;GOVERNADOR VALADARES;MG;;;;
SC;IRACEMINHA;OESTE CATARINENSE;SC 4207759;GOVERNADOR VALADARES;MG;;;;
SC;IRATI;OESTE CATARINENSE;SC 4207858;GOVERNADOR VALADARES;MG;;;;
SC;JARDINÓPOLIS;OESTE CATARINENSE;SC 4208955;GOVERNADOR VALADARES;MG;;;;
SC;MARAVILHA;OESTE CATARINENSE;SC 4210506;GOVERNADOR VALADARES;MG;;;;
SC;MODELO;OESTE CATARINENSE;SC 4210902;GOVERNADOR VALADARES;MG;;;;
SC;NOVA ERECHIM;OESTE CATARINENSE;SC 4211405;GOVERNADOR VALADARES;MG;;;;
SC;NOVA ITABERABA;OESTE CATARINENSE;SC 4211454;GOVERNADOR VALADARES;MG;;;;
SC;NOVO HORIZONTE;OESTE CATARINENSE;SC 4211652;GOVERNADOR VALADARES;MG;;;;
SC;PALMITOS;OESTE CATARINENSE;SC 4212106;GOVERNADOR VALADARES;MG;;;;
SC;PINHALZINHO;OESTE CATARINENSE;SC 4212908;GOVERNADOR VALADARES;MG;;;;
SC;PLANALTO ALEGRE;OESTE CATARINENSE;SC 4213153;GOVERNADOR VALADARES;MG;;;;
SC;QUILOMBO;OESTE CATARINENSE;SC 4214201;GOVERNADOR VALADARES;MG;;;;
SC;SALTINHO;OESTE CATARINENSE;SC 4215356;GOVERNADOR VALADARES;MG;;;;
SC;SANTA TEREZINHA DO PROGRESSO;OESTE CATARINENSE;SC 4215687;GOVERNADOR VALADARES;MG;;;;
SC;SANTIAGO DO SUL;OESTE CATARINENSE;SC 4215695;GOVERNADOR VALADARES;MG;;;;
SC;SÃO BERNARDINO;OESTE CATARINENSE;SC 4215752;GOVERNADOR VALADARES;MG;;;;
SC;SÃO CARLOS;OESTE CATARINENSE;SC 4216008;GOVERNADOR VALADARES;MG;;;;
SC;SÃO LOURENÇO DO OESTE;OESTE CATARINENSE;SC 4216909;GOVERNADOR VALADARES;MG;;;;
SC;SÃO MIGUEL DA BOA VISTA;OESTE CATARINENSE;SC 4217154;GOVERNADOR VALADARES;MG;;;;
SC;SAUDADES;OESTE CATARINENSE;SC 4217303;GOVERNADOR VALADARES;MG;;;;
SC;SERRA ALTA;OESTE CATARINENSE;SC 4217550;GOVERNADOR VALADARES;MG;;;;
SC;SUL BRASIL;OESTE CATARINENSE;SC 4217758;GOVERNADOR VALADARES;MG;;;;
SC;TIGRINHOS;OESTE CATARINENSE;SC 4217956;GOVERNADOR VALADARES;MG;;;;
SC;UNIÃO DO OESTE;OESTE CATARINENSE;SC 4218855;GOVERNADOR VALADARES;MG;;;;
SC;ABELARDO LUZ;OESTE CATARINENSE;SC 4200101;GOVERNADOR VALADARES;MG;;;;
SC;BOM JESUS;OESTE CATARINENSE;SC 4202537;GOVERNADOR VALADARES;MG;;;;
SC;CORONEL MARTINS;OESTE CATARINENSE;SC 4204459;GOVERNADOR VALADARES;MG;;;;
SC;ENTRE RIOS;OESTE CATARINENSE;SC 4205175;GOVERNADOR VALADARES;MG;;;;
SC;FAXINAL DOS GUEDES;OESTE CATARINENSE;SC 4205308;GOVERNADOR VALADARES;MG;;;;
SC;GALVÃO;OESTE CATARINENSE;SC 4205605;GOVERNADOR VALADARES;MG;;;;
SC;IPUAÇU;OESTE CATARINENSE;SC 4207684;GOVERNADOR VALADARES;MG;;;;
SC;JUPIÁ;OESTE CATARINENSE;SC 4209177;GOVERNADOR VALADARES;MG;;;;
SC;LAJEADO GRANDE;OESTE CATARINENSE;SC 4209458;GOVERNADOR VALADARES;MG;;;;
SC;MAREMA;OESTE CATARINENSE;SC 4210555;GOVERNADOR VALADARES;MG;;;;
SC;OURO VERDE;OESTE CATARINENSE;SC 4211850;GOVERNADOR VALADARES;MG;;;;
SC;PASSOS MAIA;OESTE CATARINENSE;SC 4212270;GOVERNADOR VALADARES;MG;;;;
SC;PONTE SERRADA;OESTE CATARINENSE;SC 4213401;GOVERNADOR VALADARES;MG;;;;
SC;SÃO DOMINGOS;OESTE CATARINENSE;SC 4216107;GOVERNADOR VALADARES;MG;;;;
SC;VARGEÃO;OESTE CATARINENSE;SC 4219101;GOVERNADOR VALADARES;MG;;;;
SC;XANXERÊ;OESTE CATARINENSE;SC 4219507;GOVERNADOR VALADARES;MG;;;;
SC;XAXIM;OESTE CATARINENSE;SC 4219705;GOVERNADOR VALADARES;MG;;;;
SC;ÁGUA DOCE;OESTE CATARINENSE;SC 4200408;GOVERNADOR VALADARES;MG;;;;
SC;ARROIO TRINTA;OESTE CATARINENSE;SC 4201604;GOVERNADOR VALADARES;MG;;;;
SC;CAÇADOR;OESTE CATARINENSE;SC 4203006;GOVERNADOR VALADARES;MG;;;;
SC;CALMON;OESTE CATARINENSE;SC 4203154;GOVERNADOR VALADARES;MG;;;;
SC;CAPINZAL;OESTE CATARINENSE;SC 4203907;GOVERNADOR VALADARES;MG;;;;
SC;CATANDUVAS;OESTE CATARINENSE;SC 4204004;GOVERNADOR VALADARES;MG;;;;
SC;ERVAL VELHO;OESTE CATARINENSE;SC 4205209;GOVERNADOR VALADARES;MG;;;;
SC;FRAIBURGO;OESTE CATARINENSE;SC 4205506;GOVERNADOR VALADARES;MG;;;;
SC;HERVAL D'OESTE;OESTE CATARINENSE;SC 4206702;GOVERNADOR VALADARES;MG;;;;
SC;IBIAM;OESTE CATARINENSE;SC 4206751;GOVERNADOR VALADARES;MG;;;;
SC;IBICARÉ;OESTE CATARINENSE;SC 4206801;GOVERNADOR VALADARES;MG;;;;
SC;IOMERÊ;OESTE CATARINENSE;SC 4207577;GOVERNADOR VALADARES;MG;;;;
SC;JABORÁ;OESTE CATARINENSE;SC 4208609;GOVERNADOR VALADARES;MG;;;;
SC;JOAÇABA;OESTE CATARINENSE;SC 4209003;GOVERNADOR VALADARES;MG;;;;
SC;LACERDÓPOLIS;OESTE CATARINENSE;SC 4209201;GOVERNADOR VALADARES;MG;;;;
SC;LEBON RÉGIS;OESTE CATARINENSE;SC 4209706;GOVERNADOR VALADARES;MG;;;;
SC;LUZERNA;OESTE CATARINENSE;SC 4210035;GOVERNADOR VALADARES;MG;;;;
SC;MACIEIRA;OESTE CATARINENSE;SC 4210050;GOVERNADOR VALADARES;MG;;;;
SC;MATOS COSTA;OESTE CATARINENSE;SC 4210704;GOVERNADOR VALADARES;MG;;;;
SC;OURO;OESTE CATARINENSE;SC 4211801;GOVERNADOR VALADARES;MG;;;;
SC;PINHEIRO PRETO;OESTE CATARINENSE;SC 4213005;GOVERNADOR VALADARES;MG;;;;
SC;RIO DAS ANTAS;OESTE CATARINENSE;SC 4214409;GOVERNADOR VALADARES;MG;;;;
SC;SALTO VELOSO;OESTE CATARINENSE;SC 4215406;GOVERNADOR VALADARES;MG;;;;
SC;TANGARÁ;OESTE CATARINENSE;SC 4217907;GOVERNADOR VALADARES;MG;;;;
SC;TREZE TÍLIAS;OESTE CATARINENSE;SC 4218509;GOVERNADOR VALADARES;MG;;;;
SC;VARGEM BONITA;OESTE CATARINENSE;SC 4219176;GOVERNADOR VALADARES;MG;;;;
SC;VIDEIRA;OESTE CATARINENSE;SC 4219309;GOVERNADOR VALADARES;MG;;;;
SC;ALTO BELA VISTA;OESTE CATARINENSE;SC 4200754;GOVERNADOR VALADARES;MG;;;;
SC;ARABUTÃ;OESTE CATARINENSE;SC 4201273;GOVERNADOR VALADARES;MG;;;;
SC;ARVOREDO;OESTE CATARINENSE;SC 4201653;GOVERNADOR VALADARES;MG;;;;
SC;CONCÓRDIA;OESTE CATARINENSE;SC 4204301;GOVERNADOR VALADARES;MG;;;;
SC;IPIRA;OESTE CATARINENSE;SC 4207601;GOVERNADOR VALADARES;MG;;;;
SC;IPUMIRIM;OESTE CATARINENSE;SC 4207700;GOVERNADOR VALADARES;MG;;;;
SC;IRANI;OESTE CATARINENSE;SC 4207809;GOVERNADOR VALADARES;MG;;;;
SC;ITÁ;OESTE CATARINENSE;SC 4208005;GOVERNADOR VALADARES;MG;;;;
SC;LINDÓIA DO SUL;OESTE CATARINENSE;SC 4209854;GOVERNADOR VALADARES;MG;;;;
SC;PAIAL;OESTE CATARINENSE;SC 4211876;GOVERNADOR VALADARES;MG;;;;
SC;PERITIBA;OESTE CATARINENSE;SC 4212601;GOVERNADOR VALADARES;MG;;;;
SC;PIRATUBA;OESTE CATARINENSE;SC 4213104;GOVERNADOR VALADARES;MG;;;;
SC;PRESIDENTE CASTELLO BRANCO;OESTE CATARINENSE;SC 4213906;GOVERNADOR VALADARES;MG;;;;
SC;SEARA;OESTE CATARINENSE;SC 4217501;GOVERNADOR VALADARES;MG;;;;
SC;XAVANTINA;OESTE CATARINENSE;SC 4219606;GOVERNADOR VALADARES;MG;;;;
SC;BELA VISTA DO TOLDO;NORTE CATARINENSE;SC 4202131;GOVERNADOR VALADARES;MG;;;;
SC;CANOINHAS;NORTE CATARINENSE;SC 4203808;GOVERNADOR VALADARES;MG;;;;
SC;IRINEÓPOLIS;NORTE CATARINENSE;SC 4207908;GOVERNADOR VALADARES;MG;;;;
SC;ITAIÓPOLIS;NORTE CATARINENSE;SC 4208104;GOVERNADOR VALADARES;MG;;;;
SC;MAFRA;NORTE CATARINENSE;SC 4210100;GOVERNADOR VALADARES;MG;;;;
SC;MAJOR VIEIRA;NORTE CATARINENSE;SC 4210308;GOVERNADOR VALADARES;MG;;;;
SC;MONTE CASTELO;NORTE CATARINENSE;SC 4211108;GOVERNADOR VALADARES;MG;;;;
SC;PAPANDUVA;NORTE CATARINENSE;SC 4212205;GOVERNADOR VALADARES;MG;;;;
SC;PORTO UNIÃO;NORTE CATARINENSE;SC 4213609;GOVERNADOR VALADARES;MG;;;;
SC;SANTA TEREZINHA;NORTE CATARINENSE;SC 4215679;GOVERNADOR VALADARES;MG;;;;
SC;TIMBÓ GRANDE;NORTE CATARINENSE;SC 4218251;GOVERNADOR VALADARES;MG;;;;
SC;TRÊS BARRAS;NORTE CATARINENSE;SC 4218301;GOVERNADOR VALADARES;MG;;;;
SC;CAMPO ALEGRE;NORTE CATARINENSE;SC 4203303;GOVERNADOR VALADARES;MG;;;;
SC;RIO NEGRINHO;NORTE CATARINENSE;SC 4215000;GOVERNADOR VALADARES;MG;;;;
SC;SÃO BENTO DO SUL;NORTE CATARINENSE;SC 4215802;GOVERNADOR VALADARES;MG;;;;
SC;ARAQUARI;NORTE CATARINENSE;SC 4201307;GOVERNADOR VALADARES;MG;;;;
SC;BALNEÁRIO BARRA DO SUL;NORTE CATARINENSE;SC 4202057;GOVERNADOR VALADARES;MG;;;;
SC;CORUPÁ;NORTE CATARINENSE;SC 4204509;GOVERNADOR VALADARES;MG;;;;
SC;GARUVA;NORTE CATARINENSE;SC 4205803;GOVERNADOR VALADARES;MG;;;;
SC;GUARAMIRIM;NORTE CATARINENSE;SC 4206504;GOVERNADOR VALADARES;MG;;;;
SC;ITAPOÁ;NORTE CATARINENSE;SC 4208450;GOVERNADOR VALADARES;MG;;;;
SC;JARAGUÁ DO SUL;NORTE CATARINENSE;SC 4208906;GOVERNADOR VALADARES;MG;;;;
SC;JOINVILLE;NORTE CATARINENSE;SC 4209102;GOVERNADOR VALADARES;MG;;;;
SC;MASSARANDUBA;NORTE CATARINENSE;SC 4210605;GOVERNADOR VALADARES;MG;;;;
SC;SÃO FRANCISCO DO SUL;NORTE CATARINENSE;SC 4216206;GOVERNADOR VALADARES;MG;;;;
SC;SCHROEDER;NORTE CATARINENSE;SC 4217402;GOVERNADOR VALADARES;MG;;;;
SC;ABDON BATISTA;SERRANA;SC 4200051;GOVERNADOR VALADARES;MG;;;;
SC;BRUNÓPOLIS;SERRANA;SC 4202875;GOVERNADOR VALADARES;MG;;;;
SC;CAMPOS NOVOS;SERRANA;SC 4203600;GOVERNADOR VALADARES;MG;;;;
